Date,Time,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle
2024-05-30,08:31,Thursday,SHEPPARD STATION,PUOPO,3,6,S,YU,6021
2024-05-30,08:47,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5173
2024-05-30,08:53,Thursday,UNION STATION,PUMST,0,0,,YU,0
2024-05-30,09:06,Thursday,PAPE STATION,TUSC,0,0,E,BD,5312
2024-05-30,09:09,Thursday,OLD MILL STATION,EUSC,0,0,W,BD,5107
2024-05-30,09:48,Thursday,WOODBINE STATION,TUSC,0,0,W,BD,5309
2024-05-30,09:51,Thursday,MAIN STREET STATION,MUSC,0,0,W,BD,5166
2024-05-30,09:52,Thursday,LAWRENCE STATION,MUI,12,7,S,YU,5736
2024-05-30,10:21,Thursday,SUBWAY OPS BUILDING,MUO,0,0,,,0
2024-05-30,10:41,Thursday,EGLINTON STATION,PUMST,0,0,,YU,0
2024-05-30,12:13,Thursday,KENNEDY BD STATION,MUSAN,4,8,W,BD,5216
2024-05-30,12:18,Thursday,QUEEN STATION,PUMO,0,0,,YU,0
2024-05-30,12:18,Thursday,COLLEGE STATION,SUO,0,0,,YU,0
2024-05-30,13:00,Thursday,KENNEDY BD STATION,MUIS,0,0,,BD,0
2024-05-30,13:12,Thursday,SPADINA YUS STATION,EUDO,13,18,N,YU,5761
2024-05-30,13:34,Thursday,CHRISTIE STATION,MUPAA,0,0,E,BD,5042
2024-05-30,13:35,Thursday,GREENWOOD STATION,MUIR,24,28,E,BD,5286
2024-05-30,14:05,Thursday,WELLESLEY STATION,MUPAA,0,0,S,YU,5841
2024-05-30,15:09,Thursday,LAWRENCE STATION,SUAP,25,30,N,YU,6026
2024-05-30,15:10,Thursday,WOODBINE STATION,TUKEY,0,0,E,BD,5103
2024-05-30,15:55,Thursday,EGLINTON STATION,PUMST,0,0,,YU,0
2024-05-30,15:56,Thursday,KENNEDY BD STATION,SUO,3,6,W,BD,5069
2024-05-30,16:09,Thursday,SHEPPARD STATION,SUO,3,8,N,YU,5431
2024-05-30,16:30,Thursday,BROADVIEW STATION,MUIS,0,0,,BD,0
2024-05-30,16:32,Thursday,PAPE STATION,SUDP,6,9,E,BD,5182
2024-05-30,16:35,Thursday,EGLINTON STATION,SUDP,5,8,S,YU,5436
2024-05-30,16:44,Thursday,SHEPPARD STATION,PUMO,0,0,,YU,0
2024-05-30,16:52,Thursday,OLD MILL STATION,MUSAN,7,10,E,BD,5017
2024-05-30,17:01,Thursday,BLOOR STATION,TUO,0,0,S,YU,5771
2024-05-30,17:04,Thursday,CHRISTIE STATION,TUSC,0,0,W,BD,5244
2024-05-30,17:16,Thursday,YONGE BD STATION,SUDP,9,12,E,BD,5013
2024-05-30,17:22,Thursday,KENNEDY BD STATION,EUAC,3,6,W,BD,5125
2024-05-30,17:35,Thursday,YONGE BD STATION,SUDP,8,11,E,BD,5169
2024-05-30,17:39,Thursday,BLOOR STATION,SUO,0,0,S,YU,5621
2024-05-30,19:20,Thursday,MAIN STREET STATION,MUIS,0,0,,BD,0
2024-05-30,19:33,Thursday,SPADINA YUS STATION,MUSAN,12,15,N,YU,5661
2024-05-30,19:39,Thursday,HIGHWAY 407 STATION,TUCC,0,0,S,YU,6061
2024-05-30,19:54,Thursday,DONLANDS STATION,SUO,0,0,,BD,0
2024-05-30,20:29,Thursday,YONGE BD STATION,MUIS,0,0,,BD,0
2024-05-30,20:32,Thursday,PIONEER VILLAGE STATIO,MUPAA,4,7,N,YU,6126
2024-05-30,20:35,Thursday,ST GEORGE BD STATION,SUDP,3,8,E,BD,5339
2024-05-30,21:20,Thursday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-30,21:32,Thursday,WILSON STATION,MUIS,0,0,,YU,0
2024-05-30,21:48,Thursday,MAIN STREET STATION,MUIRS,0,0,W,BD,0
2024-05-30,22:00,Thursday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/BD,0
2024-05-30,22:26,Thursday,EGLINTON STATION,MUIRS,0,0,,YU,0
2024-05-30,23:01,Thursday,ST CLAIR STATION,MUIS,0,0,,YU,0
2024-05-30,23:16,Thursday,ST CLAIR STATION TO SH,MUO,0,0,,YU,0
2024-05-30,23:36,Thursday,ROYAL YORK STATION,SUAE,3,8,E,BD,5333
2024-05-30,00:55,Thursday,DONLANDS STATION,SUUT,15,20,W,BD,5216
2024-05-30,01:38,Thursday,ST ANDREW STATION,MUSAN,5,10,S,YU,5556
2024-05-30,01:43,Thursday,LANSDOWNE STATION,MUIRS,0,0,W,BD,5114
2024-05-30,01:52,Thursday,MUSEUM STATION,SUO,0,0,S,YU,0
2024-05-30,01:56,Thursday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-30,12:34,Thursday,BAYVIEW STATION,PUOPO,0,0,E,SHP,6181
2024-05-31,02:37,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-31,02:40,Friday,VAUGHAN MC STATION,MUIR,0,0,,YU,6131
2024-05-31,02:55,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
2024-05-31,05:53,Friday,ISLINGTON STATION,PUSO,3,0,W,BD,5249
2024-05-31,06:14,Friday,DAVISVILLE STATION,EUYRD,5,10,S,YU,5496
2024-05-31,06:18,Friday,WILSON STATION,PUOPO,0,0,S,YU,5476
2024-05-31,07:13,Friday,MAIN STREET STATION,MUSC,0,0,W,BD,5166
2024-05-31,07:26,Friday,LAWRENCE STATION,SUEAS,52,55,N,YU,5741
2024-05-31,07:52,Friday,OSSINGTON STATION,EUDO,3,5,W,BD,5230
2024-05-31,08:02,Friday,DAVISVILLE STATION,TUO,0,0,S,YU,6056
2024-05-31,08:12,Friday,PAPE STATION,PUMEL,0,0,,BD,0
2024-05-31,08:28,Friday,GREENWOOD CARHOUSE,SUG,0,0,,BD,5017
2024-05-31,08:32,Friday,KENNEDY BD STATION,PUMST,0,0,,BD,0
2024-05-31,08:45,Friday,BLOOR STATION,SUDP,3,6,S,YU,5471
2024-05-31,09:05,Friday,WILSON STATION,MUIRS,0,0,,YU,0
2024-05-31,09:07,Friday,EGLINTON WEST STATION,EUBK,0,0,N,YU,5471
2024-05-31,09:10,Friday,WILSON STATION,SUO,3,6,N,YU,5601
2024-05-31,09:13,Friday,WELLESLEY STATION,SUO,0,0,,YU,0
2024-05-31,09:38,Friday,SUMMERHILL STATION,PUOPO,7,11,N,YU,5411
2024-05-31,09:38,Friday,ST GEORGE BD STATION,TUSC,5,9,W,BD,5053
2024-05-31,09:40,Friday,KIPLING STATION,MUIRS,0,0,,BD,0
2024-05-31,09:44,Friday,BLOOR STATION,MUIS,0,0,S,YU,0
2024-05-31,09:47,Friday,SUMMERHILL STATION,PUOPO,4,9,N,YU,5656
2024-05-31,09:53,Friday,WILSON STATION,SUDP,3,6,N,YU,6041
2024-05-31,10:51,Friday,DUNDAS WEST STATION,MUPAA,0,0,E,BD,5199
2024-05-31,11:09,Friday,ISLINGTON STATION,SUO,0,0,W,BD,5118
2024-05-31,11:20,Friday,DUNDAS STATION,SUUT,5,10,N,YU,5706
2024-05-31,11:35,Friday,OSSINGTON STATION,MUIS,0,0,,BD,0
2024-05-31,11:44,Friday,OLD MILL STATION,EUSC,5,9,W,BD,5107
2024-05-31,11:50,Friday,OLD MILL STATION,SUDP,6,10,W,BD,5107
2024-05-31,12:02,Friday,ISLINGTON STATION,EUSC,0,0,W,BD,5107
2024-05-31,12:39,Friday,SHEPPARD WEST STATION,MUIS,0,0,,YU,0
2024-05-31,12:43,Friday,CHRISTIE STATION,SUPOL,5,9,E,BD,5090
2024-05-31,12:47,Friday,MUSEUM STATION,MUATC,0,0,S,YU,5966
2024-05-31,13:18,Friday,YONGE BD STATION,MUSC,0,0,E,BD,5247
2024-05-31,13:57,Friday,KIPLING STATION,MUIRS,0,0,,BD,0
2024-05-31,14:08,Friday,YONGE BD STATION,MUSC,0,0,E,BD,5253
2024-05-31,14:28,Friday,CHRISTIE STATION,SUDP,18,22,W,BD,5298
2024-05-31,14:35,Friday,DONLANDS STATION,SUO,0,0,E,BD,5266
2024-05-31,14:50,Friday,DUNDAS WEST STATION,MUIS,0,0,E,BD,0
2024-05-31,14:55,Friday,YORK MILLS STATION,PUOPO,4,11,S,YU,6081
2024-05-31,14:55,Friday,YORK MILLS STATION,MUPAA,3,8,S,YU,6081
2024-05-31,15:00,Friday,WARDEN STATION,PUTDN,5,9,E,BD,5035
2024-05-31,15:45,Friday,KENNEDY TO COXWELL,TUS,6,9,W,BD,5078
2024-05-31,15:48,Friday,YORK MILLS STATION,MUIS,0,0,,YU,0
2024-05-31,15:52,Friday,BLOOR STATION,SUO,0,0,,YU,0
2024-05-31,16:30,Friday,UNION STATION,MUIS,0,0,,YU,0
2024-05-31,16:54,Friday,OLD MILL STATION,MUDD,0,0,W,BD,5264
2024-05-31,17:00,Friday,BLOOR STATION,SUUT,0,0,S,YU,5961
2024-05-31,17:01,Friday,DAVISVILLE STATION,SUDP,4,7,S,YU,5381
2024-05-31,17:08,Friday,BLOOR STATION,PUMEL,0,0,,YU,0
2024-05-31,17:08,Friday,BLOOR STATION,SUDP,3,6,S,YU,5381
2024-05-31,17:14,Friday,DAVISVILLE STATION,SUDP,7,10,S,YU,5616
2024-05-31,17:16,Friday,WARDEN STATION,MUO,0,0,,BD,0
2024-05-31,17:39,Friday,CHESTER STATION,PUMEL,0,0,,BD,0
2024-05-31,17:53,Friday,WILSON STATION,SUO,0,0,S,YU,5896
2024-05-31,18:00,Friday,YONGE BD STATION TO CO,TUS,3,6,E,BD,5244
2024-05-31,18:14,Friday,DONLANDS STATION,MUDD,4,7,W,BD,5264
2024-05-31,18:21,Friday,NORTH YORK CTR STATION,PUOPO,6,9,S,YU,6016
2024-05-31,18:24,Friday,BLOOR STATION,SUAE,15,18,N,YU,6006
2024-05-31,19:39,Friday,HIGH PARK STATION,SUO,0,0,,BD,0
2024-05-31,19:44,Friday,ST CLAIR WEST STATION,MUPAA,4,7,N,YU,5881
2024-05-31,20:15,Friday,OSSINGTON STATION,TUO,5,10,E,BD,5199
2024-05-31,20:45,Friday,DUNDAS STATION,MUI,7,13,N,YU,5751
2024-05-31,21:05,Friday,ST GEORGE YUS STATION,SUUT,8,13,N,YU,5746
2024-05-31,21:38,Friday,QUEEN'S PARK STATION,SUDP,5,11,N,YU,5891
2024-05-31,21:55,Friday,OSGOODE STATION,TUNCA,0,0,,YU,0
2024-05-31,22:00,Friday,YONGE-UNIVERSITY AND B,MUO,0,0,,YU/ BD,0
2024-05-31,22:11,Friday,COLLEGE STATION,MUPAA,4,10,S,YU,5496
2024-05-31,22:13,Friday,SHERBOURNE STATION,SUDP,0,0,W,BD,0
2024-05-31,22:32,Friday,CHESTER STATION,SUDP,12,17,E,BD,5176
2024-05-31,22:34,Friday,ST GEORGE BD STATION,SUDP,0,0,W,BD,5335
2024-05-31,22:34,Friday,ST GEORGE YUS STATION,SUO,0,0,N,YU,5631
2024-05-31,23:00,Friday,ST CLAIR STATION TO SH,MUO,0,0,,YU,0
2024-05-31,23:39,Friday,OLD MILL STATION,SUAE,5,10,E,BD,5333
2024-05-31,23:49,Friday,WOODBINE STATION,MUPAA,3,8,W,BD,5227
2024-05-31,23:58,Friday,OSSINGTON STATION,PUMST,0,0,,BD,0
2024-05-31,00:02,Friday,DUNDAS WEST STATION,SUUT,5,10,W,BD,5349
2024-05-31,00:09,Friday,UNION STATION,TUO,4,12,S,YU,5931
2024-05-31,00:19,Friday,ST CLAIR STATION,SUDP,5,10,S,YU,5491
2024-05-31,00:29,Friday,KIPLING STATION,MUIS,0,0,,BD,0
2024-05-31,01:00,Friday,BLOOR STATION,PUMEL,0,0,,YU,0
2024-05-31,01:06,Friday,WOODBINE STATION,MUIS,0,0,,BD,0
2024-05-31,01:06,Friday,WOODBINE STATION,MUIS,0,0,,BD,0
2024-05-31,01:27,Friday,WILSON STATION,SUO,0,0,,YU,0
2024-05-31,01:40,Friday,VAUGHAN MC STATION,MUIS,0,0,,YU,0
